"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ÉTNICO","ZONA RESIDENCIAL"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS DE CREACIÓN","FEMENINO","53","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESTUDIO DE LA FIGURA HUMANA II","FEMENINO","41","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","61","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA PASTELES","FEMENINO","64","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA ACUARELA","FEMENINO","16","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESTUDIO DE LA FIGURA HUMANA II","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESTUDIO DE LA FIGURA HUMANA II","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LAPICES DE COLORES","FEMENINO","54","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ESTUDIO DE LA FIGURA HUMANA II","FEMENINO","53","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS DE CREACIÓN","FEMENINO","41","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","61","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LAPICES DE COLORES","FEMENINO","64","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS DE CREACIÓN","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS DE CREACIÓN","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ASESORÍA PROYECTO FINAL","FEMENINO","53","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ASESORÍA PROYECTO FINAL","FEMENINO","41","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ASESORÍA PROYECTO FINAL","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ASESORÍA PROYECTO FINAL","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE APLICADA","FEMENINO","53","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE APLICADA","FEMENINO","41","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","FEMENINO","22","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE APLICADA","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE APLICADA","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESCULTURA METAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ESCULTURA METAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ESCULTURA METAL","MASCULINO","66","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ESCULTURA METAL","FEMENINO","15","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","78","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","12","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","62","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESCULTURA ENSAMBLE","FEMENINO","63","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","64","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","11","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","70","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","FEMENINO","50","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","45","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE I","FEMENINO","26","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","64","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","62","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESCULTURA ENSAMBLE","FEMENINO","71","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA PASTELES","FEMENINO","13","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LAPICES DE COLORES","MASCULINO","15","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESCULTURA ARCILLA","MASCULINO","12","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA ACUARELA","FEMENINO","14","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","77","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE II","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","15","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","INICIACIÓN A LA LECTURA DE NO FICCIÓN","MASCULINO","10","INDIGENA","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LAPICES DE COLORES","FEMENINO","24","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","17","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","39","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","MASCULINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","34","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","ESTUDIO DE LA FIGURA HUMANA I","FEMENINO","25","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","35","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","PINTURA PASTELES","FEMENINO","28","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE III","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LAPICES DE COLORES","FEMENINO","78","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","12","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS DE IMPRESIÓN","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS DE IMPRESIÓN","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","70","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","FEMENINO","50","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO BÁSICO I","FEMENINO","26","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA PASTELES","FEMENINO","62","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","MASCULINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","MASCULINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","16","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","14","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","11","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","LABORATORIO 3D","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","10","INDIGENA","RURAL"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","10","INDIGENA","RURAL"
"2,023","ARTES PLASTICAS","ESCULTURA ARCILLA","FEMENINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","MASCULINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","10","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA ACUARELA","FEMENINO","42","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO LÁPIZ","FEMENINO","25","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS DE IMPRESIÓN","FEMENINO","34","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","INSTALACIÓN E INTERVENCIÓN DE LOS ESPACIOS","FEMENINO","25","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS DE IMPRESIÓN","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","FEMENINO","50","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ESCULTURA BÁSICA","FEMENINO","26","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA OLEO","FEMENINO","62","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","PINTURA","FEMENINO","55","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","EXPRESION CORPORAL III","FEMENINO","25","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS ARTÍSTICAS III","FEMENINO","34","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS ARTÍSTICAS III","FEMENINO","25","NINGUNO","RURAL"
"2,023","ARTES PLASTICAS","TÉCNICAS ARTÍSTICAS III","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS ARTÍSTICAS III","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","TÉCNICAS ARTÍSTICAS III","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO EXPERIMENTAL","FEMENINO","50","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","INTRODUCCIÓN A MEDIOS PICTÓRICOS","FEMENINO","26","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","FEMENINO","12","AFROCOLOMBIANO","RURAL"
"2,023","ARTES PLASTICAS","DIBUJO CARBONCILLO Y SANGUINA","MASCULINO","25","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","12","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","SEMILLERO ARTES PLÁSTICAS","FEMENINO","11","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","ENSAMBLE","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE III","FEMENINO","19","NINGUNO","URBANO"
"2,023","ARTES PLASTICAS","HISTORIA DEL ARTE III","FEMENINO","19","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","43","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","43","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN DOCUMENTAL","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN DOCUMENTAL","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER GÉNEROS FOTOGRÁFICOS CONTEMPORÁNEOS","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER GÉNEROS FOTOGRÁFICOS CONTEMPORÁNEOS","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","15","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","36","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","MASCULINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","MONTAJE DE AUDIO Y VÍDEO","FEMENINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","76","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","17","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER LENGUAJE AUDIOVISUAL","MASCULINO","27","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","MASCULINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","FEMENINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN DOCUMENTAL","MASCULINO","27","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","MASCULINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","45","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","MASCULINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","45","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","FEMENINO","42","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","FEMENINO","42","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER LENGUAJE AUDIOVISUAL","MASCULINO","42","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","12","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","MASCULINO","17","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","13","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","MASCULINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE REALIZACIÓN AUDIOVISUAL","MASCULINO","17","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","12","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER GUION LITERARIO","FEMENINO","65","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","MASCULINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","13","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","67","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","MASCULINO","13","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","18","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","18","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","18","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","MONTAJE DE AUDIO Y VÍDEO","FEMENINO","61","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","13","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","66","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER GUION LITERARIO","FEMENINO","15","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","MONTAJE DE AUDIO Y VÍDEO","FEMENINO","15","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","MASCULINO","28","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","FEMENINO","15","AFROCOLOMBIANO","RURAL"
"2,023","AUDIOVISUALES","TALLER GÉNEROS FOTOGRÁFICOS CONTEMPORÁNEOS","FEMENINO","15","NINGUNO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER LENGUAJE AUDIOVISUAL","FEMENINO","64","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE EDICIÓN ENFOCADA EN EL COLOR","MASCULINO","17","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","15","AFROCOLOMBIANO","RURAL"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","12","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE FUNDAMENTOS DE LA FOTOGRAFÍA","FEMENINO","48","NINGUNO","URBANO"
"2,023","AUDIOVISUALES","TALLER DE COMPOSICIÓN FOTOGRÁFICA","FEMENINO","11","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","7","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","6","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","7","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","7","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","5","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","6","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","3","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","6","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","3","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","7","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","6","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","3","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","3","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","6","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","7","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","INDIGENA","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","7","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","8","NINGUNO","SIN DEFINIR"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","7","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","8","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","2","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","3","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","5","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","6","INDIGENA","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","3","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","5","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","5","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","4","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","3","AFROCOLOMBIANO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","INDIGENA","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","6","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","4","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","5","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","FEMENINO","6","AFROCOLOMBIANO","RURAL"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","4","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","8","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","3","NINGUNO","URBANO"
